fulcrum_id,status,project,latitude,longitude,name_of_investigator,date,general_notes,assessment_type,all_photos,all_photos_caption,all_photos_url,audio,audio_url,overall_damage_notes,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,attribute_notes,address_sub_thoroughfare,address_thoroughfare,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,building_type,number_of_stories,understory_pct_of_building_footprint,first_floor_elevation_feet,year_built,roof_shape,roof_slope,front_elevation_orientation,structural_notes,mwfrs,foundation_type,wall_anchorage_type,wall_structure,wall_substrate,wall_cladding,soffit_type,front_wall_fenestration_ratio,front_wall_fenestration_protection,left_wall_fenestration_ratio,left_wall_fenestration_protection,back_wall_fenestration_ratio,back_wall_fenestration_protection,right_wall_fenestration_ratio,right_wall_fenestration_protection,large_door_present,large_door_opening_type_front,large_door_opening_type_left,large_door_opening_type_back,large_door_opening_type_right,roof_system,r2wall_attachment,r2w_attachment_type,roof_substrate_type,roof_cover,secondary_water_barrier,overhang_length,parapet_height_inches,wind_damage_details,roof_structure_damage_,roof_substrate_damage,roof_cover_damage_,wall_structure_damage_,wall_substrate_damage_,building_envelope_damage_,front_wall_fenestration_damage,left_wall_fenestration_damage,back_wall_fenestration_damage,right_wall_fenestration_damage,large_door_failure,soffit_damage,fascia_damage_,stories_with_damage,water_induced_damage_notes,percent_of_building_footprint_eroded,_damage_to_understory,maximum_scour_depth_inches,_piles_missing_or_collapsed,_piles_leaning_or_broken,cause_of_foundation_damage,reroof_year,retrofit_type_1,retrofit_1_year,retrofit_type_2,retrofit_2_year,data_librarians,qc_progress_code,qc_notes
553c376e-427a-45a7-92ca-dfc787d0cf9f,4,Hurricane Michael (2018),29.95280233,-85.42849325,Brett Davis,11/1/2018,,On-site,"71422215-a8d0-4534-9233-758a42470c2a,9d64d3b5-0eaf-4cbd-8bcc-9c72c65493b5,bff47e48-01e2-4bef-8635-d8762d7cfcd9,40c99688-cb12-4255-a100-8c0b0e7a8af8,891f3ba2-e32b-40bf-b712-cfbba55a87e1",,https://web.fulcrumapp.com/photos/view?photos=71422215-a8d0-4534-9233-758a42470c2a%2C9d64d3b5-0eaf-4cbd-8bcc-9c72c65493b5%2Cbff47e48-01e2-4bef-8635-d8762d7cfcd9%2C40c99688-cb12-4255-a100-8c0b0e7a8af8%2C891f3ba2-e32b-40bf-b712-cfbba55a87e1,,,Giant debris pile. Front walls caved in. Four units. Pier deck is against front walls. Very long deck.,"Surge,Wind",3,4,,,112,MIRAMAR DR B,,Mexico Beach,BAY,FL,32456,USA,112 MIRAMAR DR B Mexico Beach BAY FL 32456 USA,Single Family,2,100,0,1984,Hip,20,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Shake/Shingle,Vinyl,20,None,0,None,40,None,0,None,no,None,None,None,None,"""Wood, unknown""",Unknown,,Unknown,"""Metal, standing seam""",Unknown,24,0,,0,70,100,50,60,100,60,100,60,100,None,100,100,2,,100,,,,,,,,,,,"Alina,Allen",3,
b95e2521-2025-45bb-bd20-f0b481e4a185,4,Hurricane Michael (2018),29.95218416,-85.42760443,Brett Davis,11/1/2018,,On-site,"3022079d-0564-4e94-9677-afd2fc38e360,9efae3fc-cbef-419e-88df-c903778419df,fafe7fe5-33c1-490e-8b74-bc840c9bdf1b,d4352a54-c0d2-4882-8d06-f4e06648436e,71315ba4-b732-4eda-bc4e-68b9ffcc3ede",,https://web.fulcrumapp.com/photos/view?photos=3022079d-0564-4e94-9677-afd2fc38e360%2C9efae3fc-cbef-419e-88df-c903778419df%2Cfafe7fe5-33c1-490e-8b74-bc840c9bdf1b%2Cd4352a54-c0d2-4882-8d06-f4e06648436e%2C71315ba4-b732-4eda-bc4e-68b9ffcc3ede,,,Slab on grade. Brick. Slabbed. Lots of debris. Front deck columns still standing  6.9 above grade.,"Surge,Wind",-1,6,,,103,CIRCLE DR,,Mexico Beach,BAY,FL,32456,USA,103 CIRCLE DR Mexico Beach BAY FL 32456 USA,Single Family,2,70,0,1965,Gable,30,280,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Unknown,Brick,Unknown,,,,,,,,,no,None,None,None,None,Unknown,Unknown,,Plywood/OSB,Asphalt shingles (3-tab),Unknown,12,0,,100,100,100,100,100,100,100,100,100,100,None,,100,"1,2",,,100,,90,95,Unknown,,,,,,Ziyue Liu,3,
a5fb40b5-d2bc-4aaa-98cb-10d79c9ebc3c,4,Hurricane Michael (2018),29.95184631,-85.42788237,Brett Davis,11/1/2018,Repeated Point,Drive-by,2133b060-ab4b-4c61-877f-107025a7aaf6,,https://web.fulcrumapp.com/photos/view?photos=2133b060-ab4b-4c61-877f-107025a7aaf6,,,,"Surge,Wind",-1,6,,,107,CIRCLE DR,,Mexico Beach,BAY,FL,32456,USA,107 CIRCLE DR Mexico Beach BAY FL 32456 USA,Single Family,1,,0,1964,Gable,15,315,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Solid Brick Wythe,Unknown,Brick,Unknown,,,,,,,,,no,None,None,None,None,"""Wood, trusses""",Unknown,,Unknown,Asphalt shingles (laminated),Unknown,6,,,100,100,100,100,100,100,100,100,100,100,None,,100,1,House is no longer there,,,,,,Flood,,,,,,D'Angelo,3,Fenestration not complete
fff9023a-e729-4e63-9232-3bed53ec3993,4,Hurricane Michael (2018),29.95168189,-85.4271327,Brett Davis,11/1/2018,,Drive-by,2af34038-60c3-4a43-b1f0-41321445f01c,,https://web.fulcrumapp.com/photos/view?photos=2af34038-60c3-4a43-b1f0-41321445f01c,,,,"Surge,Wind",-1,6,,,113,42ND ST,,Mexico Beach,BAY,FL,32456,USA,113 42ND ST Mexico Beach BAY FL 32456 USA,Single Family,1,,0,1966,Gable,35,280,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,Unknown,"Brick,Vinyl Siding (standard)",Unknown,,,,,,,,,yes,Single garage door (standard),None,None,None,"""Wood, unknown""",Unknown,,Unknown,Asphalt shingles (3-tab),Unknown,24,0,,100,100,100,100,100,100,100,100,100,100,All,,100,1,,,,,100,100,,,,,,,"Ziyue Liu, KMA, HZR",3,
b702185d-4d53-4a4a-a9c2-0b196a633ebd,4,Hurricane Michael (2018),29.94902582,-85.42326394,Brett Davis,11/1/2018,,On-site,"a82367db-9cc1-4f66-9b02-06c7572312c0,9307a652-4eb7-4315-958f-8a8b0452112b,7c96f97e-276f-43ff-9017-185b0e277990,bf93da6c-05b8-4b8d-b54a-dfe8c3e3a1df,f5605bd9-70e5-4806-b65d-ef7a35400e20,cda4b869-cc19-461a-b3d6-b3cfdaead9ba",,https://web.fulcrumapp.com/photos/view?photos=a82367db-9cc1-4f66-9b02-06c7572312c0%2C9307a652-4eb7-4315-958f-8a8b0452112b%2C7c96f97e-276f-43ff-9017-185b0e277990%2Cbf93da6c-05b8-4b8d-b54a-dfe8c3e3a1df%2Cf5605bd9-70e5-4806-b65d-ef7a35400e20%2Ccda4b869-cc19-461a-b3d6-b3cfdaead9ba,,,,"Surge,Wind",-1,6,,,117,36TH ST,,Mexico Beach,BAY,FL,32456,USA,117 36TH ST Mexico Beach BAY FL 32456 USA,Single Family,1,0,0,1955,Gable,21,315,,"""Roof Diaphragm, wood"",""Wall Diaphragm, concrete""",Slab-on-grade,Anchor bolts with nuts and washers,Masonry (unknown),"""Wood, sheathing (corners only)""",Unknown,Unknown,,,,,,,,,no,None,None,None,None,"""Wood, unknown""",Unknown,,Unknown,,Unknown,,0,,100,100,100,100,100,100,100,100,100,100,None,,100,1,,100,100,,0,0,"Wave,Flood",,,,,,"Alina, KMA",3e,
f6046aef-c2ff-45b2-81b0-90d688254aa7,2,Hurricane Michael (2018),29.949433,-85.423578,Brett Davis,11/1/2018,,On-site,"e421aef0-3797-420d-9a35-a8f69cfc522e,ae639946-ee35-4279-ad9c-ba8558572e0a,88fd9101-9ca7-427c-91fb-0e0109db8d2a,3b68d7f7-b311-427d-b8fc-5e42992a39e5,1ba378b1-4683-4665-b5a9-78dc0691b1d7,02d8bc75-0ba9-48f9-b449-2a584b4d5ac6,33642f37-d76e-4156-a76e-c43c082b736f,b14cea35-d4af-4fcb-9bac-6b610c5d5c51",,https://web.fulcrumapp.com/photos/view?photos=e421aef0-3797-420d-9a35-a8f69cfc522e%2Cae639946-ee35-4279-ad9c-ba8558572e0a%2C88fd9101-9ca7-427c-91fb-0e0109db8d2a%2C3b68d7f7-b311-427d-b8fc-5e42992a39e5%2C1ba378b1-4683-4665-b5a9-78dc0691b1d7%2C02d8bc75-0ba9-48f9-b449-2a584b4d5ac6%2C33642f37-d76e-4156-a76e-c43c082b736f%2Cb14cea35-d4af-4fcb-9bac-6b610c5d5c51,,,"Standing seam roof missing over gable entry. Some vinyl siding missing, breakaway stairs and walls gone.  Duplex.","Surge,Wind",2,2,,,114,36TH ST,,Mexico Beach,BAY,FL,32456,USA,114 36TH ST Mexico Beach BAY FL 32456 USA,Multi-Family,1,50,10.2,2002,Gable/Hip Combo,26,120,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,40,Hurricane Shutter,18,Hurricane Shutter,18,Hurricane Shutter,18,Hurricane Shutter,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,6,0,minor roof cover damage. minor wall cladding damage to left wall. major soffit and fascia damage.,0,0,5,0,0,15,0,0,0,0,None,50,50,1,front stairs destroyed (building footprint eroded).  maximum scour depth found on back side. wall cladding damage.,5,0,10,0,0,Unknown,,,,,,"Alina, MRG",3,
2b3adfcc-68f7-4f84-903a-28a051130fd3,4,Hurricane Michael (2018),29.94975296,-85.42438142,Brett Davis,11/1/2018,,Drive-by,79d73473-2f08-4a48-b57f-73921632c068,,https://web.fulcrumapp.com/photos/view?photos=79d73473-2f08-4a48-b57f-73921632c068,,,,"Surge,Wind",-1,6,,,116,37TH ST S C,,Mexico Beach,BAY,FL,32456,USA,116 37TH ST S C Mexico Beach BAY FL 32456 USA,Single Family,2,0,0,1983,Gable,10,45,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Unknown,Unknown,,,,,,,,,no,None,None,None,None,"""Wood, unknown""",Unknown,,Plywood/OSB,,Unknown,,,Building collapse,100,100,100,100,100,100,100,100,100,100,None,,100,100,Building collapse,100,,20,0,0,Unknown,,,,,,"Alina, MRG",3,
7e5296a1-a560-4b36-90d9-e121c62fff13,4,Hurricane Michael (2018),29.95007658,-85.4241531,Brett Davis,11/1/2018,,Drive-by,e8ca335f-7874-4553-aae2-b6fd92a4d33b,,https://web.fulcrumapp.com/photos/view?photos=e8ca335f-7874-4553-aae2-b6fd92a4d33b,,,,"Surge,Wind",-1,6,,,112,37TH ST S C,,Mexico Beach,BAY,FL,32456,USA,112 37TH ST S C Mexico Beach BAY FL 32456 USA,Condominium (> 10 units),2,0,0,1984,Complex,34,130,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),Vinyl,,Unknown,,Unknown,,Unknown,,Unknown,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,100,100,100,100,100,100,100,100,100,100,None,,,2,,,,,100,0,"Wave,Flood",,,,,,"Alina, Oscar, KMA",3e,
2515806b-c7a5-4cba-9357-838a4d1143e6,4,Hurricane Michael (2018),29.950391,-85.424267,Brett Davis,11/1/2018,,Drive-by,1005df7d-ef39-4e70-975f-661193740151,,https://web.fulcrumapp.com/photos/view?photos=1005df7d-ef39-4e70-975f-661193740151,,,,Surge,-1,6,-1,,111,38TH ST S 8,,Mexico Beach,BAY,FL,32456,USA,111 38TH ST S 8 Mexico Beach BAY FL 32456 USA,Single Family,1,0,0,1984,Gable,23,315,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Unknown,,,,,,,,,no,None,None,None,None,"""Wood, unknown""",Unknown,,Plywood/OSB,"Asphalt shingles (3-tab),""Metal, standing seam""",Unknown,24,0,,100,100,100,100,100,100,100,100,100,100,None,,100,1,,,,,,,"Wave,Flood",,,,,,"Alina, KMA",3,
31c55210-9da5-4ff3-be6f-00366ffac1bb,4,Hurricane Michael (2018),29.95061197,-85.42410817,Brett Davis,11/1/2018,,Drive-by,"6af51aa2-47a6-437c-87f5-83882297d2ba,9882af3e-3a13-4995-9a1d-2f9db947cdd1",,https://web.fulcrumapp.com/photos/view?photos=6af51aa2-47a6-437c-87f5-83882297d2ba%2C9882af3e-3a13-4995-9a1d-2f9db947cdd1,,,"partial collapse. roof structure completely destroyed. walls on front, back and right side collapsed. ",Surge,4,5,,,107,38TH ST 14,,Mexico Beach,BAY,FL,32456,USA,107 38TH ST 14 Mexico Beach BAY FL 32456 USA,Multi-Family,2,0,0,1986,Gable,12,315,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,Unknown,40,Unknown,0,Unknown,40,Unknown,0,Unknown,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,6,0,,,,,,,,,,,,,,,,"partial collapse. roof structure completely destroyed. walls on front, back and right side collapsed. ",50,,0,0,0,,,,,,,"Alina, MRG",3,
4a995938-0cff-4a07-88d0-e205d27431a2,3,Hurricane Michael (2018),29.94967917,-85.42278215,"Brett Davis, Keith Cullum",11/1/2018,,On-site,"5f46f80c-9ab9-4b0a-9bdb-1d98ccf85f3c,f91aaf1f-f9ed-45cb-8dcf-3dea203589f5,633498e4-2cc6-4d1c-bcc4-0b217cc0d388,9becdfb8-07ab-43a1-b84b-5d0ce8137aaa,b0e20155-261b-4811-bb10-83db40c1aa7f,79600214-7496-44ba-976e-51edd316aa30,bb52a153-8a62-4cc5-bc37-4db91311a823,68f00a33-ae47-403b-92f0-d4bd1ac49610,9d4e6d17-3d0f-4714-a707-f565e89f7914,398196d3-84d1-439e-934d-2d1d6dd02a21,6e52f10d-f308-480f-9c69-6d8d3e4e3c69,2db2ba58-e08b-4a9a-8e0c-f88e646c4205,94f9af76-fdb4-4650-baa4-7ba023fc8105,9519d103-e01c-4206-8a41-5fbdec93452a,c27ea56b-7278-4d9f-9d17-0072ac86f1b4",,https://web.fulcrumapp.com/photos/view?photos=5f46f80c-9ab9-4b0a-9bdb-1d98ccf85f3c%2Cf91aaf1f-f9ed-45cb-8dcf-3dea203589f5%2C633498e4-2cc6-4d1c-bcc4-0b217cc0d388%2C9becdfb8-07ab-43a1-b84b-5d0ce8137aaa%2Cb0e20155-261b-4811-bb10-83db40c1aa7f%2C79600214-7496-44ba-976e-51edd316aa30%2Cbb52a153-8a62-4cc5-bc37-4db91311a823%2C68f00a33-ae47-403b-92f0-d4bd1ac49610%2C9d4e6d17-3d0f-4714-a707-f565e89f7914%2C398196d3-84d1-439e-934d-2d1d6dd02a21%2C6e52f10d-f308-480f-9c69-6d8d3e4e3c69%2C2db2ba58-e08b-4a9a-8e0c-f88e646c4205%2C94f9af76-fdb4-4650-baa4-7ba023fc8105%2C9519d103-e01c-4206-8a41-5fbdec93452a%2Cc27ea56b-7278-4d9f-9d17-0072ac86f1b4,,,"Minor roof cover damage.  Wall cladding damage to back and right walls. Broken windows on back and right walls. Fascia and soffit damage to front, right, and left walls. Damage to understory due to surge. 

Roof cover damage. Wall cladding damage to back and right wall. Windows broken on back and right wall.","Rain,Surge,Wind",3,3,,,109,36TH ST,,Mexico Beach,BAY,FL,32456,USA,109 36TH ST Mexico Beach BAY FL 32456 USA,Single Family,2,25,9,2010,Gable,23,290,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,35,Unknown,8,Unknown,20,Unknown,15,Unknown,no,None,None,None,None,"""Wood, unknown""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,6,0,"Minor roof cover damage.  Wall cladding damage to back and right walls. Broken windows on back and right walls. Fascia and soffit damage to front, right, and left walls.",0,0,20,0,0,20,0,0,30,75,None,10,50,2,Damage to understory due to surge.,0,20,0,0,0,Unknown,,,,,,"Alina, MRG",3,
e066bb8b-5457-4868-acd9-dbf628ea6b45,4,Hurricane Michael (2018),29.81428,-85.308684,"Brett Davis, Jean-Paul Pinelli",11/1/2018,,On-site,"3c73dea9-05e0-4d48-aa2c-f6e2a8e34fb3,5b77fbed-644a-48f7-8633-bcaf448f9dbe,b04798ef-dc63-4af4-a4f4-adda4027f197,ed74f945-d197-409d-9a42-c28c5a7c4e86,834556bb-3a68-4770-8ea4-64a3f8cc8b75,ebd28d4b-dd0c-493a-90e4-0d60fd80dd36,84417e24-b118-498b-84c4-05f64e4e8b1e,32976a2a-3b77-41a4-b9f8-376bea6a7f2f,4b29d42a-d139-4b5a-b78d-92bd40cc968e,8cf19615-8f9f-4557-afd2-8baf6262bb41,fc0e45c2-980c-4992-bdc5-18d2a829bbfd,0ffd9a5f-8b21-4240-96f0-078d2f8659df,a036d183-3d69-4c1c-884a-194c29d8d873,b8e0df82-1722-4984-8a60-799a759893c3,74ecb57a-84ae-43c5-8748-4c8a2a333b61,1b5c5412-baca-47c9-ad15-0a7d2ad2848d",,https://web.fulcrumapp.com/photos/view?photos=3c73dea9-05e0-4d48-aa2c-f6e2a8e34fb3%2C5b77fbed-644a-48f7-8633-bcaf448f9dbe%2Cb04798ef-dc63-4af4-a4f4-adda4027f197%2Ced74f945-d197-409d-9a42-c28c5a7c4e86%2C834556bb-3a68-4770-8ea4-64a3f8cc8b75%2Cebd28d4b-dd0c-493a-90e4-0d60fd80dd36%2C84417e24-b118-498b-84c4-05f64e4e8b1e%2C32976a2a-3b77-41a4-b9f8-376bea6a7f2f%2C4b29d42a-d139-4b5a-b78d-92bd40cc968e%2C8cf19615-8f9f-4557-afd2-8baf6262bb41%2Cfc0e45c2-980c-4992-bdc5-18d2a829bbfd%2C0ffd9a5f-8b21-4240-96f0-078d2f8659df%2Ca036d183-3d69-4c1c-884a-194c29d8d873%2Cb8e0df82-1722-4984-8a60-799a759893c3%2C74ecb57a-84ae-43c5-8748-4c8a2a333b61%2C1b5c5412-baca-47c9-ad15-0a7d2ad2848d,,,,"Surge,Wind",4,3,,,340,MARINA DR,,Port Saint Joe,GULF,FL,32456,USA,340 MARINA DR Port Saint Joe GULF FL 32456 USA,Warehouse,1,0,0,1999,Gable,,90,,"""Roof Diaphragm, steel"",""Wall Diaphragm, steel"",Moment Frame",Slab-on-grade,Unknown,"""Steel, moment resisting frame""",,Corrugated steel panels,None,0,,0,,0,,20,,yes,None,Sectional door,None,None,"""Steel, joists""",Unknown,,None,"""Metal, standing seam""",None,,,,10,40,40,25,,65,,,,,,,,,,,,,,,,,,,,,"Alina, CVB, Madeline Rihner",3,
891247c7-c9cf-4342-97b2-b96ce360ca8d,2,Hurricane Michael (2018),29.81349394,-85.30617245,Brett Davis,11/1/2018,,On-site,"938e1ca6-265f-4815-b5c9-f599465b7358,4133510f-4755-4f0a-a106-20260b2c2e63,7b68d104-e72c-43f0-ac0a-5c52713cfe24,2fa0dbe6-220e-465b-bb70-6ce1eeb2dbe3,132594c3-75fb-4d95-9af6-60ec60dd622d",,https://web.fulcrumapp.com/photos/view?photos=938e1ca6-265f-4815-b5c9-f599465b7358%2C4133510f-4755-4f0a-a106-20260b2c2e63%2C7b68d104-e72c-43f0-ac0a-5c52713cfe24%2C2fa0dbe6-220e-465b-bb70-6ce1eeb2dbe3%2C132594c3-75fb-4d95-9af6-60ec60dd622d,,,,"Surge,Wind",2,2,,"This is a historic home, so while the effective year of construction is 1999, the building has been around since the early 1900s.",200,Miss Zola's Dr.,,Port Saint Joe,GULF,FL,32456,USA,200 Miss Zola's Dr. Port Saint Joe GULF FL 32456 USA,Government,2,0,3.7,1999,Gable/Hip Combo,26,150,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,Wood,10,Unknown,10,Unknown,5,Unknown,10,Unknown,no,None,None,None,None,"""Wood, unknown""",Unknown,,Unknown,Tile Slate Roof Cover,Unknown,96,,,0,0,25,0,0,0,0,0,0,0,None,,0,1,,,,0,0,0,None,,,,,,D'Angelo Portis,3,
5ebad4a0-8a25-459b-9f93-210c5e1fd9f9,4,Hurricane Michael (2018),30.16734826,-85.66833235,David Roueche ,11/1/2018,,On-site,"c7250aa2-20ba-4de0-bf3a-446a10cf8efd,c0b534fd-cf57-49a6-9340-43010139f570,a820ec8a-7c4a-4609-b58a-9d5c0d30d375,7afd4df7-3760-48c3-9513-bc1c8bab4317,9fafbc4c-d138-4a58-a3ba-8e6244757f77,757e6901-577f-4d03-80d5-af6571785cf8,129ebd03-5476-43a2-9c31-e457f1e4ec26",,https://web.fulcrumapp.com/photos/view?photos=c7250aa2-20ba-4de0-bf3a-446a10cf8efd%2Cc0b534fd-cf57-49a6-9340-43010139f570%2Ca820ec8a-7c4a-4609-b58a-9d5c0d30d375%2C7afd4df7-3760-48c3-9513-bc1c8bab4317%2C9fafbc4c-d138-4a58-a3ba-8e6244757f77%2C757e6901-577f-4d03-80d5-af6571785cf8%2C129ebd03-5476-43a2-9c31-e457f1e4ec26,,,,Wind,4,0,,,607,11TH ST W,,Panama City,BAY,FL,32401,USA,607 11TH ST W Panama City BAY FL 32401 USA,Manufactured Home,1,,2,1967,Gable,31,310,,,"Piers <= 8 ft, unstrapped",Metal straps,Wood frame,None,Aluminum siding,None,,,,,,,,,,,,,,"""Wood, trusses""",Nail ,"Single 3/16"" Dia. x 4"" nail with 1"" embed meant into 1x4 top plate.",,"""Metal, standing seam""",,0,,,90,90,90,,50,50,50,50,50,50,,,50,1,,,50,,50,50,,,,,,,"Alina,mohammed, HZR",2,
382b965e-04d7-4918-8f9f-b475fd95fc42,4,Hurricane Michael (2018),30.167076,-85.668414,David Roueche ,11/1/2018,,Drive-by,"1b1733d3-4b03-4945-acf1-de3c6cee0aa3,edae0ab3-685c-42bc-b82e-406c34a6526e",,https://web.fulcrumapp.com/photos/view?photos=1b1733d3-4b03-4945-acf1-de3c6cee0aa3%2Cedae0ab3-685c-42bc-b82e-406c34a6526e,,,,"Wind,Wind-borne debris",4,0,,Mobile/Manufactured home.,607,11TH ST W,,Panama City,BAY,FL,32401,USA,607 11TH ST W Panama City BAY FL 32401 USA,Single Family,1,0,,1967,,,230,,,,,Wood frame,,Aluminum siding,None,,,,,,,,,,,,,,"""Wood, unknown""",Unknown,,,"""Metal, standing seam""",,,,,100,100,100,100,100,100,100,100,100,1001,,,100,1,,,100,,100,100,,,,,,,"Alina,mohammed, HZR",2,
a7468337-f267-4280-9799-15b72336245c,4,Hurricane Michael (2018),30.16681897,-85.6684212,David Roueche ,11/1/2018,,On-site,"f77a2928-aa41-4778-a368-cae656919e00,d5cb3378-a68c-4dc5-a9d4-b2843b43d2e1,132301bb-a759-4b54-b1cb-531fc31370cd,53403692-10e2-42fb-bccb-c5aed3bc830d,24f07670-330d-4afe-9a48-e31fb6e75000,fd061eba-67ba-4d50-8d63-acde233be178",,https://web.fulcrumapp.com/photos/view?photos=f77a2928-aa41-4778-a368-cae656919e00%2Cd5cb3378-a68c-4dc5-a9d4-b2843b43d2e1%2C132301bb-a759-4b54-b1cb-531fc31370cd%2C53403692-10e2-42fb-bccb-c5aed3bc830d%2C24f07670-330d-4afe-9a48-e31fb6e75000%2Cfd061eba-67ba-4d50-8d63-acde233be178,,,,Wind,4,0,,,607,11TH ST W,,Panama City,BAY,FL,32401,USA,607 11TH ST W Panama City BAY FL 32401 USA,Manufactured Home,1,0,2,1955,Gable,,135,,,"Piers <= 8 ft, unstrapped",,Wood frame,None,Aluminum siding,None,,,,,,,,,,,,,,"""Wood, unknown""",Unknown,,None,"""Metal, standing seam""",,18,,,60,60,63,40,40,40,50,20,100,30,,,40,1,,,,,0,0,,,,,,,"Alina,mohammed, HZR",2,
f56f3ea3-1329-42cc-8e7e-4be9e05e9185,1,Hurricane Michael (2018),30.166643,-85.668805,Brett Davis,11/1/2018,,On-site,"979ea31d-7026-4ef8-b611-fb9e4780de7b,148e4ed3-34dc-4422-aa27-13cd92c55f36,a684550d-a856-4c0f-8538-64f0bd648249,87376a6c-b582-4bcf-b718-55ec7c0025fa,b9638931-568d-4f62-af37-b7dfe9bc8432,b24a5d4f-6a40-45a0-961b-4530b2d6c9c7",,https://web.fulcrumapp.com/photos/view?photos=979ea31d-7026-4ef8-b611-fb9e4780de7b%2C148e4ed3-34dc-4422-aa27-13cd92c55f36%2Ca684550d-a856-4c0f-8538-64f0bd648249%2C87376a6c-b582-4bcf-b718-55ec7c0025fa%2Cb9638931-568d-4f62-af37-b7dfe9bc8432%2Cb24a5d4f-6a40-45a0-961b-4530b2d6c9c7,,,,"Tree,Wind",1,0,,,607,11TH ST W,,Panama City,BAY,FL,32401,USA,607 11TH ST W Panama City BAY FL 32401 USA,Manufactured Home,1,0,2,1955,Gable,12,45,,,Crawlspace,,Wood frame,"""Wood, sheathing""",Vinyl Siding (standard),Vinyl,,,,,,,,,,,,,,,Unknown,,Plywood,"""Metal, standing seam""",,12,,,0,0,0,0,0,5,0,0,0,0,,,,1,,,0,,0,0,,,,,,,"Alina,mohammed, HZR",2,
75cd36c3-15d4-4a76-97dd-089572dcb136,3,Hurricane Michael (2018),30.167391,-85.668193,Brett Davis,11/1/2018,,On-site,"4fe65a80-f878-42d2-9a27-ced3831b7dc7,aa90c9f9-039f-408b-b094-52e4b96eaa39,56b4e66a-614d-4c88-ab2a-c7007821dc32,5de805aa-75bc-463e-aeb4-f02560250d0a,e0b1ec43-f319-40fa-a955-c134077d8dce,f5337e08-2358-4a49-a02e-e033f6faf110,bff3b1c8-5136-4183-9899-2576811d1050",,https://web.fulcrumapp.com/photos/view?photos=4fe65a80-f878-42d2-9a27-ced3831b7dc7%2Caa90c9f9-039f-408b-b094-52e4b96eaa39%2C56b4e66a-614d-4c88-ab2a-c7007821dc32%2C5de805aa-75bc-463e-aeb4-f02560250d0a%2Ce0b1ec43-f319-40fa-a955-c134077d8dce%2Cf5337e08-2358-4a49-a02e-e033f6faf110%2Cbff3b1c8-5136-4183-9899-2576811d1050,,,,Wind,3,0,,,607,11TH ST W,,Panama City,BAY,FL,32401,USA,607 11TH ST W Panama City BAY FL 32401 USA,Single Family,1,0,2,1955,Gable,40,30,,,helical anchors spaced irregulary,Metal straps,Wood frame,Thin aluminum siding,Aluminum siding,None,30,,15,,0,,,,,None,None,None,None,"""Wood, trusses""",Metal straps,,Unknown,"""Metal, standing seam""",,,,,0,0,0,90,90,95,50,50,100,50,,,15,1,,,,,,,,,,,,,"Alina,mohammed, HZR",3,
